EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	JumpFly	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
Sø gi¶ Truy Phong																																																																		..\male\lanqilin_ht_rs01.spr	..\male\lanqilin_ht_rw.spr	..\male\lanqilin_ht_rr.spr	..\male\lanqilin_ht_ra01.spr	..\male\lanqilin_ht_ra02.spr	..\male\lanqilin_ht_rm.spr	..\male\lanqilin_ht_rb.spr	..\male\lanqilin_ht_rd.spr	..\male\lanqilin_ht_rs01.spr	..\male\lanqilin_ht_rs01.spr
Háa Kú L©n																																																																		..\male\huoqilin_ht_rs01.spr	..\male\huoqilin_ht_rw.spr	..\male\huoqilin_ht_rr.spr	..\male\huoqilin_ht_ra01.spr	..\male\huoqilin_ht_ra02.spr	..\male\huoqilin_ht_rm.spr	..\male\huoqilin_ht_rb.spr	..\male\huoqilin_ht_rd.spr	..\male\huoqilin_ht_rs01.spr	..\male\huoqilin_ht_rs01.spr
L©n Quang																																																																		..\male\ma_030_ht_rs01.spr	..\male\ma_030_ht_rw.spr	..\male\ma_030_ht_rr.spr	..\male\ma_030_ht_ra01.spr	..\male\ma_030_ht_ra02.spr	..\male\ma_030_ht_rm.spr	..\male\ma_030_ht_rb.spr	..\male\ma_030_ht_rd.spr	..\male\ma_030_ht_rs01.spr	..\male\ma_030_ht_rs01.spr
L¹c ®µ (Tr¾ng)																																																																		..\male\luotuobai_ht_rs01.spr	..\male\luotuobai_ht_rw.spr	..\male\luotuobai_ht_rr.spr	..\male\luotuobai_ht_ra01.spr	..\male\luotuobai_ht_ra02.spr	..\male\luotuobai_ht_rm.spr	..\male\luotuobai_ht_rb.spr	..\male\luotuobai_ht_rd.spr	..\male\luotuobai_ht_rs01.spr	..\male\luotuobai_ht_rs01.spr
L¹c ®µ (§en)																																																																		..\male\luotuohei_ht_rs01.spr	..\male\luotuohei_ht_rw.spr	..\male\luotuohei_ht_rr.spr	..\male\luotuohei_ht_ra01.spr	..\male\luotuohei_ht_ra02.spr	..\male\luotuohei_ht_rm.spr	..\male\luotuohei_ht_rb.spr	..\male\luotuohei_ht_rd.spr	..\male\luotuohei_ht_rs01.spr	..\male\luotuohei_ht_rs01.spr
Kh«ng cã res luotuohuang																																																																		..\male\luotuohuang_ht_rs01.spr	..\male\luotuohuang_ht_rw.spr	..\male\luotuohuang_ht_rr.spr	..\male\luotuohuang_ht_ra01.spr	..\male\luotuohuang_ht_ra02.spr	..\male\luotuohuang_ht_rm.spr	..\male\luotuohuang_ht_rb.spr	..\male\luotuohuang_ht_rd.spr	..\male\luotuohuang_ht_rs01.spr	..\male\luotuohuang_ht_rs01.spr
L¹c §µ Kh«ng B­íu																																																																		..\male\yangtuobai_ht_rs01.spr	..\male\yangtuobai_ht_rw.spr	..\male\yangtuobai_ht_rr.spr	..\male\yangtuobai_ht_ra01.spr	..\male\yangtuobai_ht_ra02.spr	..\male\yangtuobai_ht_rm.spr	..\male\yangtuobai_ht_rb.spr	..\male\yangtuobai_ht_rd.spr	..\male\yangtuobai_ht_rs01.spr	..\male\yangtuobai_ht_rs01.spr
L¹c §µ Kh«ng B­íu (§á)																																																																		..\male\yangtuohong_ht_rs01.spr	..\male\yangtuohong_ht_rw.spr	..\male\yangtuohong_ht_rr.spr	..\male\yangtuohong_ht_ra01.spr	..\male\yangtuohong_ht_ra02.spr	..\male\yangtuohong_ht_rm.spr	..\male\yangtuohong_ht_rb.spr	..\male\yangtuohong_ht_rd.spr	..\male\yangtuohong_ht_rs01.spr	..\male\yangtuohong_ht_rs01.spr
L¹c §µ Kh«ng B­íu (Lôc)																																																																		..\male\yangtuolv_ht_rs01.spr	..\male\yangtuolv_ht_rw.spr	..\male\yangtuolv_ht_rr.spr	..\male\yangtuolv_ht_ra01.spr	..\male\yangtuolv_ht_ra02.spr	..\male\yangtuolv_ht_rm.spr	..\male\yangtuolv_ht_rb.spr	..\male\yangtuolv_ht_rd.spr	..\male\yangtuolv_ht_rs01.spr	..\male\yangtuolv_ht_rs01.spr
B«n L«i																																																																		..\male\ma_038_ht_rs01.spr	..\male\ma_038_ht_rw.spr	..\male\ma_038_ht_rr.spr	..\male\ma_038_ht_ra01.spr	..\male\ma_038_ht_ra02.spr	..\male\ma_038_ht_rm.spr	..\male\ma_038_ht_rb.spr	..\male\ma_038_ht_rd.spr	..\male\ma_038_ht_rs01.spr	..\male\ma_038_ht_rs01.spr
Hång Long XÝch DiÖm																																																																		..\male\130huoyanma_ht_rs.spr	..\male\130huoyanma_ht_rw.spr	..\male\130huoyanma_ht_rr.spr	..\male\130huoyanma_ht_ra01.spr	..\male\130huoyanma_ht_ra02.spr	..\male\130huoyanma_ht_rm.spr	..\male\130huoyanma_ht_rb.spr	..\male\130huoyanma_ht_rd.spr	..\male\130huoyanma_ht_rs.spr	..\male\130huoyanma_ht_rs.spr
TuyÖt ThÕ TuyÕt Vò																																																																		..\male\jueshixueyu_ht_rs.spr	..\male\jueshixueyu_ht_rw.spr	..\male\jueshixueyu_ht_rr.spr	..\male\jueshixueyu_ht_ra01.spr	..\male\jueshixueyu_ht_ra02.spr	..\male\jueshixueyu_ht_rm.spr	..\male\jueshixueyu_ht_rb.spr	..\male\jueshixueyu_ht_rd.spr	..\male\jueshixueyu_ht_rs.spr	..\male\jueshixueyu_ht_rs.spr
Tóy NguyÖt-V« Tµ																																																																		..\male\gumu_01_ht_rs01.spr	..\male\gumu_01_ht_rw.spr	..\male\gumu_01_ht_rr.spr	..\male\gumu_01_ht_ra01.spr	..\male\gumu_01_ht_ra02.spr	..\male\gumu_01_ht_rm.spr	..\male\gumu_01_ht_rb.spr	..\male\gumu_01_ht_rd.spr	..\male\gumu_01_ht_rs01.spr	..\male\gumu_01_ht_rs01.spr
Tóy NguyÖt-Trôc Qu©n																																																																		..\male\gumu_02_ht_rs01.spr	..\male\gumu_02_ht_rw.spr	..\male\gumu_02_ht_rr.spr	..\male\gumu_02_ht_ra01.spr	..\male\gumu_02_ht_ra02.spr	..\male\gumu_02_ht_rm.spr	..\male\gumu_02_ht_rb.spr	..\male\gumu_02_ht_rd.spr	..\male\gumu_02_ht_rs01.spr	..\male\gumu_02_ht_rs01.spr
Thùc NhËt Cuång S­																																																																		..\male\horse_043_ht_rs01.spr	..\male\horse_043_ht_rw.spr	..\male\horse_043_ht_rr.spr	..\male\horse_043_ht_ra01.spr	..\male\horse_043_ht_ra02.spr	..\male\horse_043_ht_rm.spr	..\male\horse_043_ht_rb.spr	..\male\horse_043_ht_rd.spr	..\male\horse_043_ht_rs01.spr	..\male\horse_043_ht_rs01.spr
MËt Thµnh ThiÕt Kþ																																																																		..\male\horse_044_ht_rs01.spr	..\male\horse_044_ht_rw.spr	..\male\horse_044_ht_rr.spr	..\male\horse_044_ht_ra01.spr	..\male\horse_044_ht_ra02.spr	..\male\horse_044_ht_rm.spr	..\male\horse_044_ht_rb.spr	..\male\horse_044_ht_rd.spr	..\male\horse_044_ht_rs01.spr	..\male\horse_044_ht_rs01.spr
Ngäc Tiªu Dao																																																																		..\male\horse45_ht_rs.spr	..\male\horse45_ht_rw.spr	..\male\horse45_ht_rr.spr	..\male\horse45_ht_ra01.spr	..\male\horse45_ht_ra02.spr	..\male\horse45_ht_rm.spr	..\male\horse45_ht_rb.spr	..\male\horse45_ht_rd.spr	..\male\horse45_ht_rs.spr	..\male\horse45_ht_rs.spr
M¹ch Th­îng Phi S­¬ng																																																																		..\male\vipyang02_ht_rs01.spr	..\male\vipyang02_ht_rw.spr	..\male\vipyang02_ht_rr.spr	..\male\vipyang02_ht_ra01.spr	..\male\vipyang02_ht_ra02.spr	..\male\vipyang02_ht_rm.spr	..\male\vipyang02_ht_rb.spr	..\male\vipyang02_ht_rd.spr	..\male\vipyang02_ht_rs01.spr	..\male\vipyang02_ht_rs01.spr
TuyÕt Vò Thiªn H­¬ng																																																																		..\male\vipyaohu02_ht_rs01.spr	..\male\vipyaohu02_ht_rw.spr	..\male\vipyaohu02_ht_rr.spr	..\male\vipyaohu02_ht_ra01.spr	..\male\vipyaohu02_ht_ra02.spr	..\male\vipyaohu02_ht_rm.spr	..\male\vipyaohu02_ht_rb.spr	..\male\vipyaohu02_ht_rd.spr	..\male\vipyaohu02_ht_rs01.spr	..\male\vipyaohu02_ht_rs01.spr
MÞ Vò Thiªn H­¬ng																																																																		..\male\vipyaohu01_ht_rs01.spr	..\male\vipyaohu01_ht_rw.spr	..\male\vipyaohu01_ht_rr.spr	..\male\vipyaohu01_ht_ra01.spr	..\male\vipyaohu01_ht_ra02.spr	..\male\vipyaohu01_ht_rm.spr	..\male\vipyaohu01_ht_rb.spr	..\male\vipyaohu01_ht_rd.spr	..\male\vipyaohu01_ht_rs01.spr	..\male\vipyaohu01_ht_rs01.spr
DuDu Vui VÎ																																																																		..\male\maolv_ht_rs01.spr	..\male\maolv_ht_rw.spr	..\male\maolv_ht_rr.spr	..\male\maolv_ht_ra01.spr	..\male\maolv_ht_ra02.spr	..\male\maolv_ht_rm.spr	..\male\maolv_ht_rb.spr	..\male\maolv_ht_rd.spr	..\male\maolv_ht_rs01.spr	..\male\maolv_ht_rs01.spr
¤ng Thá																																																																		..\male\horse_tuzi_ht_rs01.spr	..\male\horse_tuzi_ht_rw.spr	..\male\horse_tuzi_ht_rr.spr	..\male\horse_tuzi_ht_ra01.spr	..\male\horse_tuzi_ht_ra02.spr	..\male\horse_tuzi_ht_rm.spr	..\male\horse_tuzi_ht_rb.spr	..\male\horse_tuzi_ht_rd.spr	..\male\horse_tuzi_ht_rs01.spr	..\male\horse_tuzi_ht_rs01.spr
Kim T­îng Th¸i §¹t																																																																		..\male\daxiang01_ht_rs01.spr	..\male\daxiang01_ht_rw.spr	..\male\daxiang01_ht_rr.spr	..\male\daxiang01_ht_ra01.spr	..\male\daxiang01_ht_ra02.spr	..\male\daxiang01_ht_rm.spr	..\male\daxiang01_ht_rb.spr	..\male\daxiang01_ht_rd.spr	..\male\daxiang01_ht_rs01.spr	..\male\daxiang01_ht_rs01.spr
Kinh HuyÒn SÊm																																																																		..\male\horse014_ht_rs.spr	..\male\horse014_ht_rw.spr	..\male\horse014_ht_rr.spr	..\male\horse014_ht_ra01.spr	..\male\horse014_ht_ra02.spr	..\male\horse014_ht_rm.spr	..\male\horse014_ht_rb.spr	..\male\horse014_ht_rd.spr	..\male\horse014_ht_rs.spr	..\male\horse014_ht_rs.spr
§éc Vò Thiªn H¹																																																																		..\male\QianLiMa_ht_rs01.spr	..\male\QianLiMa_ht_rw.spr	..\male\QianLiMa_ht_rr.spr	..\male\QianLiMa_ht_ra01.spr	..\male\QianLiMa_ht_ra02.spr	..\male\QianLiMa_ht_rm.spr	..\male\QianLiMa_ht_rb.spr	..\male\QianLiMa_ht_rd.spr	..\male\QianLiMa_ht_rs01.spr	..\male\QianLiMa_ht_rs01.spr
Ng¹o Ng« Hiªn Viªn																																																																		..\male\horse66_ht_rs01.spr	..\male\horse66_ht_rw.spr	..\male\horse66_ht_rr.spr	..\male\horse66_ht_ra01.spr	..\male\horse66_ht_ra02.spr	..\male\horse66_ht_rm.spr	..\male\horse66_ht_rb.spr	..\male\horse66_ht_rd.spr	..\male\horse66_ht_rs01.spr	..\male\horse66_ht_rs01.spr
Nô H«n H¾c ¸m																																																																		..\male\horse055_ht_rs.spr	..\male\horse055_ht_rw.spr	..\male\horse055_ht_rr.spr	..\male\horse055_ht_ra01.spr	..\male\horse055_ht_ra02.spr	..\male\horse055_ht_rm.spr	..\male\horse055_ht_rb.spr	..\male\horse055_ht_rd.spr	..\male\horse055_ht_rs.spr	..\male\horse055_ht_rs.spr
Ngän Löa ¸nh S¸ng																																																																		..\male\horse056_ht_rs.spr	..\male\horse056_ht_rw.spr	..\male\horse056_ht_rr.spr	..\male\horse056_ht_ra01.spr	..\male\horse056_ht_ra02.spr	..\male\horse056_ht_rm.spr	..\male\horse056_ht_rb.spr	..\male\horse056_ht_rd.spr	..\male\horse056_ht_rs.spr	..\male\horse056_ht_rs.spr
Viªm D­¬ng Long Tö																																																																		..\male\horse065_ht_rs01.spr	..\male\horse065_ht_rw.spr	..\male\horse065_ht_rr.spr	..\male\horse065_ht_ra01.spr	..\male\horse065_ht_ra02.spr	..\male\horse065_ht_rm.spr	..\male\horse065_ht_rb.spr	..\male\horse065_ht_rd.spr	..\male\horse065_ht_rs01.spr	..\male\horse065_ht_rs01.spr
L¹c Th¸i Li VÉn																																																																		..\male\qilin_ht_rs01.spr	..\male\qilin_ht_rw.spr	..\male\qilin_ht_rr.spr	..\male\qilin_ht_ra01.spr	..\male\qilin_ht_ra02.spr	..\male\qilin_ht_rm.spr	..\male\qilin_ht_rb.spr	..\male\qilin_ht_rd.spr	..\male\qilin_ht_rs01.spr	..\male\qilin_ht_rs01.spr
T¸i Th¸i TuÕ																																																																		..\male\horse64_ht_rs01.spr	..\male\horse64_ht_rw.spr	..\male\horse64_ht_rr.spr	..\male\horse64_ht_ra01.spr	..\male\horse64_ht_ra02.spr	..\male\horse64_ht_rm.spr	..\male\horse64_ht_rb.spr	..\male\horse64_ht_rd.spr	..\male\horse64_ht_rs01.spr	..\male\horse64_ht_rs01.spr
Ngùa KT 104																																																																		..\male\horse070_ht_rs01.spr	..\male\horse070_ht_rw.spr	..\male\horse070_ht_rr.spr	..\male\horse070_ht_ra01.spr	..\male\horse070_ht_ra02.spr	..\male\horse070_ht_rm.spr	..\male\horse070_ht_rb.spr	..\male\horse070_ht_rd.spr	..\male\horse070_ht_rs01.spr	..\male\horse070_ht_rs01.spr
Ngùa KT 106																																																																		..\male\horse72_ht_rs01.spr	..\male\horse72_ht_rw.spr	..\male\horse72_ht_rr.spr	..\male\horse72_ht_ra01.spr	..\male\horse72_ht_ra02.spr	..\male\horse72_ht_rm.spr	..\male\horse72_ht_rb.spr	..\male\horse72_ht_rd.spr	..\male\horse72_ht_rs01.spr	..\male\horse72_ht_rs01.spr
Ngùa KT 107																																																																		..\male\horse73_ht_rs01.spr	..\male\horse73_ht_rw.spr	..\male\horse73_ht_rr.spr	..\male\horse73_ht_ra01.spr	..\male\horse73_ht_ra02.spr	..\male\horse73_ht_rm.spr	..\male\horse73_ht_rb.spr	..\male\horse73_ht_rd.spr	..\male\horse73_ht_rs01.spr	..\male\horse73_ht_rs01.spr
Ngùa KT 108																																																																		..\male\horse074_ht_rs01.spr	..\male\horse074_ht_rw.spr	..\male\horse074_ht_rr.spr	..\male\horse074_ht_ra01.spr	..\male\horse074_ht_ra02.spr	..\male\horse074_ht_rm.spr	..\male\horse074_ht_rb.spr	..\male\horse074_ht_rd.spr	..\male\horse074_ht_rs01.spr	..\male\horse074_ht_rs01.spr
Ngùa KT 109																																																																		..\male\horse075_ht_rs01.spr	..\male\horse075_ht_rw.spr	..\male\horse075_ht_rr.spr	..\male\horse075_ht_ra01.spr	..\male\horse075_ht_ra02.spr	..\male\horse075_ht_rm.spr	..\male\horse075_ht_rb.spr	..\male\horse075_ht_rd.spr	..\male\horse075_ht_rs01.spr	..\male\horse075_ht_rs01.spr
Ngùa KT 110																																																																		..\male\horse076_ht_rs01.spr	..\male\horse076_ht_rw.spr	..\male\horse076_ht_rr.spr	..\male\horse076_ht_ra01.spr	..\male\horse076_ht_ra02.spr	..\male\horse076_ht_rm.spr	..\male\horse076_ht_rb.spr	..\male\horse076_ht_rd.spr	..\male\horse076_ht_rs01.spr	..\male\horse076_ht_rs01.spr
Ngùa KT 111																																																																		..\male\vipyang01_ht_rs01.spr	..\male\vipyang01_ht_rw.spr	..\male\vipyang01_ht_rr.spr	..\male\vipyang01_ht_ra01.spr	..\male\vipyang01_ht_ra02.spr	..\male\vipyang01_ht_rm.spr	..\male\vipyang01_ht_rb.spr	..\male\vipyang01_ht_rd.spr	..\male\vipyang01_ht_rs01.spr	..\male\vipyang01_ht_rs01.spr
Ngùa KT 112																																																																		..\male\vipyaohu03_ht_rs01.spr	..\male\vipyaohu03_ht_rw.spr	..\male\vipyaohu03_ht_rr.spr	..\male\vipyaohu03_ht_ra01.spr	..\male\vipyaohu03_ht_ra02.spr	..\male\vipyaohu03_ht_rm.spr	..\male\vipyaohu03_ht_rb.spr	..\male\vipyaohu03_ht_rd.spr	..\male\vipyaohu03_ht_rs01.spr	..\male\vipyaohu03_ht_rs01.spr
Ngùa KT 113																																																																		..\male\horse077_ht_rs01.spr	..\male\horse077_ht_rw.spr	..\male\horse077_ht_rr.spr	..\male\horse077_ht_ra01.spr	..\male\horse077_ht_ra02.spr	..\male\horse077_ht_rm.spr	..\male\horse077_ht_rb.spr	..\male\horse077_ht_rd.spr	..\male\horse077_ht_rs01.spr	..\male\horse077_ht_rs01.spr
Ngùa KT 114																																																																		..\male\horse078_ht_rs01.spr	..\male\horse078_ht_rw.spr	..\male\horse078_ht_rr.spr	..\male\horse078_ht_ra01.spr	..\male\horse078_ht_ra02.spr	..\male\horse078_ht_rm.spr	..\male\horse078_ht_rb.spr	..\male\horse078_ht_rd.spr	..\male\horse078_ht_rs01.spr	..\male\horse078_ht_rs01.spr
Ngùa KT 115																																																																		..\male\horse079_ht_rs01.spr	..\male\horse079_ht_rw.spr	..\male\horse079_ht_rr.spr	..\male\horse079_ht_ra01.spr	..\male\horse079_ht_ra02.spr	..\male\horse079_ht_rm.spr	..\male\horse079_ht_rb.spr	..\male\horse079_ht_rd.spr	..\male\horse079_ht_rs01.spr	..\male\horse079_ht_rs01.spr
Ngùa KT 116																																																																		..\male\horse080_ht_rs01.spr	..\male\horse080_ht_rw.spr	..\male\horse080_ht_rr.spr	..\male\horse080_ht_ra01.spr	..\male\horse080_ht_ra02.spr	..\male\horse080_ht_rm.spr	..\male\horse080_ht_rb.spr	..\male\horse080_ht_rd.spr	..\male\horse080_ht_rs01.spr	..\male\horse080_ht_rs01.spr
Ngùa KT 117																																																																		..\male\horse081_ht_rs01.spr	..\male\horse081_ht_rw.spr	..\male\horse081_ht_rr.spr	..\male\horse081_ht_ra01.spr	..\male\horse081_ht_ra02.spr	..\male\horse081_ht_rm.spr	..\male\horse081_ht_rb.spr	..\male\horse081_ht_rd.spr	..\male\horse081_ht_rs01.spr	..\male\horse081_ht_rs01.spr
Ngùa KT 118																																																																		..\male\horse082_ht_rs01.spr	..\male\horse082_ht_rw.spr	..\male\horse082_ht_rr.spr	..\male\horse082_ht_ra01.spr	..\male\horse082_ht_ra02.spr	..\male\horse082_ht_rm.spr	..\male\horse082_ht_rb.spr	..\male\horse082_ht_rd.spr	..\male\horse082_ht_rs01.spr	..\male\horse082_ht_rs01.spr
Ngùa KT 119																																																																		..\male\horse083_ht_rs01.spr	..\male\horse083_ht_rw.spr	..\male\horse083_ht_rr.spr	..\male\horse083_ht_ra01.spr	..\male\horse083_ht_ra02.spr	..\male\horse083_ht_rm.spr	..\male\horse083_ht_rb.spr	..\male\horse083_ht_rd.spr	..\male\horse083_ht_rs01.spr	..\male\horse083_ht_rs01.spr
Ngùa KT 120																																																																		..\male\horse084_ht_rs01.spr	..\male\horse084_ht_rw.spr	..\male\horse084_ht_rr.spr	..\male\horse084_ht_ra01.spr	..\male\horse084_ht_ra02.spr	..\male\horse084_ht_rm.spr	..\male\horse084_ht_rb.spr	..\male\horse084_ht_rd.spr	..\male\horse084_ht_rs01.spr	..\male\horse084_ht_rs01.spr
Ngùa KT 121																																																																		..\male\horse085_ht_rs01.spr	..\male\horse085_ht_rw.spr	..\male\horse085_ht_rr.spr	..\male\horse085_ht_ra01.spr	..\male\horse085_ht_ra02.spr	..\male\horse085_ht_rm.spr	..\male\horse085_ht_rb.spr	..\male\horse085_ht_rd.spr	..\male\horse085_ht_rs01.spr	..\male\horse085_ht_rs01.spr
Ngùa KT 122																																																																		..\male\horse086_ht_rs01.spr	..\male\horse086_ht_rw.spr	..\male\horse086_ht_rr.spr	..\male\horse086_ht_ra01.spr	..\male\horse086_ht_ra02.spr	..\male\horse086_ht_rm.spr	..\male\horse086_ht_rb.spr	..\male\horse086_ht_rd.spr	..\male\horse086_ht_rs01.spr	..\male\horse086_ht_rs01.spr
Ngùa KT 123																																																																		..\male\horse087_ht_rs01.spr	..\male\horse087_ht_rw.spr	..\male\horse087_ht_rr.spr	..\male\horse087_ht_ra01.spr	..\male\horse087_ht_ra02.spr	..\male\horse087_ht_rm.spr	..\male\horse087_ht_rb.spr	..\male\horse087_ht_rd.spr	..\male\horse087_ht_rs01.spr	..\male\horse087_ht_rs01.spr
Ngùa KT 124																																																																		..\male\horse_107_ht_rs.spr	..\male\horse_107_ht_rw.spr	..\male\horse_107_ht_rr.spr	..\male\horse_107_ht_ra01.spr	..\male\horse_107_ht_ra02.spr	..\male\horse_107_ht_rm.spr	..\male\horse_107_ht_rb.spr	..\male\horse_107_ht_rd.spr	..\male\horse_107_ht_rs.spr	..\male\horse_107_ht_rs.spr
Ngùa KT 125																																																																		..\male\horse_108_ht_rs.spr	..\male\horse_108_ht_rw.spr	..\male\horse_108_ht_rr.spr	..\male\horse_108_ht_ra01.spr	..\male\horse_108_ht_ra02.spr	..\male\horse_108_ht_rm.spr	..\male\horse_108_ht_rb.spr	..\male\horse_108_ht_rd.spr	..\male\horse_108_ht_rs.spr	..\male\horse_108_ht_rs.spr
Ngùa KT 126																																																																		..\male\horse_109_ht_rs.spr	..\male\horse_109_ht_rw.spr	..\male\horse_109_ht_rr.spr	..\male\horse_109_ht_ra01.spr	..\male\horse_109_ht_ra02.spr	..\male\horse_109_ht_rm.spr	..\male\horse_109_ht_rb.spr	..\male\horse_109_ht_rd.spr	..\male\horse_109_ht_rs.spr	..\male\horse_109_ht_rs.spr
Ngùa KT 127																																																																		..\male\horse_110_ht_rs.spr	..\male\horse_110_ht_rw.spr	..\male\horse_110_ht_rr.spr	..\male\horse_110_ht_ra01.spr	..\male\horse_110_ht_ra02.spr	..\male\horse_110_ht_rm.spr	..\male\horse_110_ht_rb.spr	..\male\horse_110_ht_rd.spr	..\male\horse_110_ht_rs.spr	..\male\horse_110_ht_rs.spr
Ngùa KT 128																																																																		..\male\horse1091_ht_rs01.spr	..\male\horse1091_ht_rw.spr	..\male\horse1091_ht_rr.spr	..\male\horse1091_ht_ra01.spr	..\male\horse1091_ht_ra02.spr	..\male\horse1091_ht_rm.spr	..\male\horse1091_ht_rb.spr	..\male\horse1091_ht_rd.spr	..\male\horse1091_ht_rs01.spr	..\male\horse1091_ht_rs01.spr
Ngùa KT 129																																																																		..\male\horse110_ht_rs01.spr	..\male\horse110_ht_rw.spr	..\male\horse110_ht_rr.spr	..\male\horse110_ht_ra01.spr	..\male\horse110_ht_ra02.spr	..\male\horse110_ht_rm.spr	..\male\horse110_ht_rb.spr	..\male\horse110_ht_rd.spr	..\male\horse110_ht_rs01.spr	..\male\horse110_ht_rs01.spr
Ngùa KT 130																																																																		..\male\horse111_ht_rs01.spr	..\male\horse111_ht_rw.spr	..\male\horse111_ht_rr.spr	..\male\horse111_ht_ra01.spr	..\male\horse111_ht_ra02.spr	..\male\horse111_ht_rm.spr	..\male\horse111_ht_rb.spr	..\male\horse111_ht_rd.spr	..\male\horse111_ht_rs01.spr	..\male\horse111_ht_rs01.spr
Ngùa KT 131																																																																		..\male\horse109_ht_rs01.spr	..\male\horse109_ht_rw.spr	..\male\horse109_ht_rr.spr	..\male\horse109_ht_ra01.spr	..\male\horse109_ht_ra02.spr	..\male\horse109_ht_rm.spr	..\male\horse109_ht_rb.spr	..\male\horse109_ht_rd.spr	..\male\horse109_ht_rs01.spr	..\male\horse109_ht_rs01.spr
Ngùa KT 132																																																																		..\male\horse112_ht_rs01.spr	..\male\horse112_ht_rw.spr	..\male\horse112_ht_rr.spr	..\male\horse112_ht_ra01.spr	..\male\horse112_ht_ra02.spr	..\male\horse112_ht_rm.spr	..\male\horse112_ht_rb.spr	..\male\horse112_ht_rd.spr	..\male\horse112_ht_rs01.spr	..\male\horse112_ht_rs01.spr
Ngùa KT 133																																																																		..\male\horse113_ht_rs01.spr	..\male\horse113_ht_rw.spr	..\male\horse113_ht_rr.spr	..\male\horse113_ht_ra01.spr	..\male\horse113_ht_ra02.spr	..\male\horse113_ht_rm.spr	..\male\horse113_ht_rb.spr	..\male\horse113_ht_rd.spr	..\male\horse113_ht_rs01.spr	..\male\horse113_ht_rs01.spr
Ngùa KT 134																																																																		..\male\horse114_ht_rs01.spr	..\male\horse114_ht_rw.spr	..\male\horse114_ht_rr.spr	..\male\horse114_ht_ra01.spr	..\male\horse114_ht_ra02.spr	..\male\horse114_ht_rm.spr	..\male\horse114_ht_rb.spr	..\male\horse114_ht_rd.spr	..\male\horse114_ht_rs01.spr	..\male\horse114_ht_rs01.spr
Ngùa KT 135																																																																		..\male\horse115_ht_rs01.spr	..\male\horse115_ht_rw.spr	..\male\horse115_ht_rr.spr	..\male\horse115_ht_ra01.spr	..\male\horse115_ht_ra02.spr	..\male\horse115_ht_rm.spr	..\male\horse115_ht_rb.spr	..\male\horse115_ht_rd.spr	..\male\horse115_ht_rs01.spr	..\male\horse115_ht_rs01.spr
Ngùa KT 136																																																																		..\male\horse116_ht_rs01.spr	..\male\horse116_ht_rw.spr	..\male\horse116_ht_rr.spr	..\male\horse116_ht_ra01.spr	..\male\horse116_ht_ra02.spr	..\male\horse116_ht_rm.spr	..\male\horse116_ht_rb.spr	..\male\horse116_ht_rd.spr	..\male\horse116_ht_rs01.spr	..\male\horse116_ht_rs01.spr
Ngùa KT 137																																																																		..\male\horse117_ht_rs01.spr	..\male\horse117_ht_rw.spr	..\male\horse117_ht_rr.spr	..\male\horse117_ht_ra01.spr	..\male\horse117_ht_ra02.spr	..\male\horse117_ht_rm.spr	..\male\horse117_ht_rb.spr	..\male\horse117_ht_rd.spr	..\male\horse117_ht_rs01.spr	..\male\horse117_ht_rs01.spr
Ngùa KT 138																																																																		..\male\horse118_ht_rs01.spr	..\male\horse118_ht_rw.spr	..\male\horse118_ht_rr.spr	..\male\horse118_ht_ra01.spr	..\male\horse118_ht_ra02.spr	..\male\horse118_ht_rm.spr	..\male\horse118_ht_rb.spr	..\male\horse118_ht_rd.spr	..\male\horse118_ht_rs01.spr	..\male\horse118_ht_rs01.spr
Ngùa KT 139																																																																		..\male\horse_133_ht_rs.spr	..\male\horse_133_ht_rw.spr	..\male\horse_133_ht_rr.spr	..\male\horse_133_ht_ra01.spr	..\male\horse_133_ht_ra02.spr	..\male\horse_133_ht_rm.spr	..\male\horse_133_ht_rb.spr	..\male\horse_133_ht_rd.spr	..\male\horse_133_ht_rs.spr	..\male\horse_133_ht_rs.spr
