[DEFAULT]
Dir8=-1,14,16,13,4,1,8,6,5,12,0,7,9

[DoubleWWalk]
Dir1=-1,14,16,13,1,4,5,9,7,6,12,8,0
Dir5=-1,12,13,8,6,9,5,14,16,4,1,0,7

[DoubleWRun]
Dir1=-1,14,16,13,1,4,7,5,6,12,0,9,8
Dir5=-1,12,13,8,6,9,5,14,16,7,4,0,1

[SwordShieldWWalk]
Dir8=-1,14,16,13,4,1,6,8,5,12,0,9,7

[ShieldSwordWWalk]
Dir8=-1,14,16,13,4,1,6,8,5,12,0,9,7

[SwordShieldWRun]
Dir1=-1,14,16,13,1,9,4,7,5,6,0,12,8
Dir2=-1,14,16,13,9,7,4,1,5,6,12,0,8
Dir3=-1,9,7,12,13,14,5,0,16,4,1,6,8
Dir4=-1,9,7,12,13,5,14,16,4,1,0,6,8
Dir5=-1,12,13,8,6,5,9,7,14,16,4,1,0
Line1=36,12,13,8,6,5,14,16,4,1,0,7,9
Line2=37,12,13,8,6,5,14,16,4,1,0,7,9
Line3=38,12,13,8,6,5,14,16,4,1,0,7,9
Line4=47,12,13,8,6,5,14,16,4,1,0,7,9
Line5=84,14,16,13,4,1,5,6,8,12,0,7,9
Line6=85,14,16,13,4,1,5,6,8,12,0,7,9
Line7=86,14,16,13,4,1,5,6,8,12,0,7,9

[ShieldSwordWRun]
Dir1=-1,14,16,13,1,9,4,7,5,6,0,12,8
Dir2=-1,14,16,13,9,7,4,1,5,6,12,0,8
Dir3=-1,9,7,12,13,14,5,0,16,4,1,6,8
Dir4=-1,9,7,12,13,8,5,14,16,4,1,0,6
Dir5=-1,12,13,8,6,5,9,7,14,16,4,1,0
Dir7=-1,6,8,12,13,14,5,16,4,1,0,7,9
Dir8=-1,14,16,13,4,1,5,6,0,12,8,9,7


[SwordShieldWMagic]
Dir5=-1,9,12,13,6,5,8,7,14,16,4,0,1
Dir6=-1,8,6,12,13,5,14,16,4,9,7,0,1
Dir7=-1,8,6,12,13,14,5,16,4,9,0,7,1
Dir1=-1,14,16,13,1,4,5,6,7,8,9,0,12
Dir2=-1,14,16,13,4,1,5,7,12,6,8,0,9
Dir3=-1,7,12,13,14,5,16,4,1,0,6,8,9
Line1=46,9,7,12,13,14,5,16,4,1,0,6,8
Line2=47,9,7,12,13,14,5,16,4,1,0,6,8
Line3=4,14,16,13,1,4,8,6,5,7,0,9,12
Line5=6,14,16,13,1,4,6,5,7,8,9,0,12
Line4=6,14,16,13,1,4,6,8,5,7,9,0,12
Line6=5,14,16,13,1,4,6,8,5,7,9,0,12
Line7=8,14,16,13,1,4,8,6,5,9,7,0,12
Line8=7,14,16,13,1,4,8,6,5,7,9,0,12
Line9=9,14,16,13,1,4,8,6,5,9,7,0,12
Line10=2,14,16,13,1,4,6,5,7,8,9,0,12
Line11=3,14,16,13,1,4,6,5,7,8,9,0,12
Line12=10,14,16,13,1,4,8,5,6,9,7,0,12
Line13=11,14,16,13,1,4,8,5,6,9,7,0,12
Line14=12,14,16,13,1,4,8,5,6,9,7,0,12
Line15=13,14,16,13,1,4,8,5,6,9,7,0,12
Line16=14,14,16,13,1,4,8,5,6,9,7,0,12
Line17=15,14,16,13,1,4,5,6,9,7,8,0,12
Line18=24,14,16,13,4,1,5,9,7,12,6,8,0
Line19=25,14,16,13,4,1,5,9,7,12,6,8,0
Line20=26,14,16,13,4,1,5,9,7,12,6,8,0
Line21=27,14,16,13,4,1,5,9,7,12,6,8,0
Line22=28,14,16,13,4,1,5,9,7,12,6,8,0
Line23=29,14,16,13,4,1,5,9,7,12,6,8,0
Line24=30,14,16,13,4,1,5,9,7,12,6,8,0
Line25=31,14,16,13,4,1,9,5,7,12,6,8,0
Line26=16,14,16,13,4,1,9,5,7,12,6,8,0
Line27=41,9,7,12,13,14,5,16,4,1,0,6,8
Line28=42,9,7,12,13,14,5,16,4,1,0,6,8
Line29=40,9,7,12,13,14,5,16,4,1,0,6,8
Line30=43,9,7,12,13,14,5,16,4,1,0,6,8
Line31=44,9,7,12,13,14,5,16,4,1,0,6,8
Line32=45,9,7,12,13,14,5,16,4,1,0,6,8
Line34=64,9,12,13,6,5,7,8,14,16,4,0,1
Line33=64,9,12,13,8,6,5,7,14,16,4,0,1
Line35=65,9,12,13,8,6,5,7,14,16,4,0,1
Dir8=-1,14,16,13,4,1,8,6,5,12,0,7,9

[SwordShieldWMagic]
Dir5=-1,9,12,13,6,5,8,7,14,16,4,0,1
Dir6=-1,8,6,12,13,5,14,16,4,9,7,0,1
Dir7=-1,8,6,12,13,14,5,16,4,9,0,7,1
Dir1=-1,14,16,13,1,4,5,6,7,8,9,0,12
Dir2=-1,14,16,13,4,1,5,7,12,6,8,0,9
Dir3=-1,7,12,13,14,5,16,4,1,0,6,8,9
Line1=46,9,7,12,13,14,5,16,4,1,0,6,8
Line2=47,9,7,12,13,14,5,16,4,1,0,6,8
Line3=4,14,16,13,1,4,8,6,5,7,0,9,12
Line5=6,14,16,13,1,4,6,5,7,8,9,0,12
Line4=6,14,16,13,1,4,6,8,5,7,9,0,12
Line6=5,14,16,13,1,4,6,8,5,7,9,0,12
Line7=8,14,16,13,1,4,8,6,5,9,7,0,12
Line8=7,14,16,13,1,4,8,6,5,7,9,0,12
Line9=9,14,16,13,1,4,8,6,5,9,7,0,12
Line10=2,14,16,13,1,4,6,5,7,8,9,0,12
Line11=3,14,16,13,1,4,6,5,7,8,9,0,12
Line12=10,14,16,13,1,4,8,5,6,9,7,0,12
Line13=11,14,16,13,1,4,8,5,6,9,7,0,12
Line14=12,14,16,13,1,4,8,5,6,9,7,0,12
Line15=13,14,16,13,1,4,8,5,6,9,7,0,12
Line16=14,14,16,13,1,4,8,5,6,9,7,0,12
Line17=15,14,16,13,1,4,5,6,9,7,8,0,12
Line18=24,14,16,13,4,1,5,9,7,12,6,8,0
Line19=25,14,16,13,4,1,5,9,7,12,6,8,0
Line20=26,14,16,13,4,1,5,9,7,12,6,8,0
Line21=27,14,16,13,4,1,5,9,7,12,6,8,0
Line22=28,14,16,13,4,1,5,9,7,12,6,8,0
Line23=29,14,16,13,4,1,5,9,7,12,6,8,0
Line24=30,14,16,13,4,1,5,9,7,12,6,8,0
Line25=31,14,16,13,4,1,9,5,7,12,6,8,0
Line26=16,14,16,13,4,1,9,5,7,12,6,8,0
Line27=41,9,7,12,13,14,5,16,4,1,0,6,8
Line28=42,9,7,12,13,14,5,16,4,1,0,6,8
Line29=40,9,7,12,13,14,5,16,4,1,0,6,8
Line30=43,9,7,12,13,14,5,16,4,1,0,6,8
Line31=44,9,7,12,13,14,5,16,4,1,0,6,8
Line32=45,9,7,12,13,14,5,16,4,1,0,6,8
Line34=64,9,12,13,6,5,7,8,14,16,4,0,1
Line33=64,9,12,13,8,6,5,7,14,16,4,0,1
Line35=65,9,12,13,8,6,5,7,14,16,4,0,1
Dir8=-1,14,16,13,4,1,8,6,5,12,0,7,9

[SwordShieldWChop]
Dir1=-1,14,16,13,1,4,5,6,7,0,8,12,9
Dir2=-1,14,16,13,7,4,1,5,12,0,6,8,9
Dir3=-1,9,7,12,13,14,5,16,4,1,0,6,8
Dir5=-1,12,13,9,8,6,5,7,14,16,4,1,0
Dir8=-1,14,16,13,4,1,6,5,12,0,8,7,9
Dir4=-1,9,7,12,13,5,14,16,4,8,1,0,6
Line1=5,8,6,12,13,5,14,16,4,1,0,9,7
Line2=6,8,6,12,13,5,14,16,4,1,0,9,7
Line3=7,8,6,12,13,5,14,16,4,1,0,9,7
Line4=8,8,6,12,13,5,14,16,4,1,0,9,7
Line5=14,8,6,12,13,5,14,16,4,1,0,9,7
Line6=15,8,6,12,13,5,14,16,4,1,0,9,7
Line7=16,8,6,12,13,5,14,16,4,1,0,9,7
Line8=17,8,6,12,13,5,14,16,4,1,0,9,7
Line9=18,8,6,12,13,5,14,16,4,1,0,9,7
Line10=19,8,6,12,13,5,14,16,4,1,0,9,7
Line11=20,8,6,12,13,5,14,16,4,1,0,9,7
Line12=21,8,6,12,13,5,14,16,4,1,0,9,7
Line13=35,8,6,12,13,5,14,16,4,1,0,9,7
Line14=36,8,6,12,13,5,14,16,4,1,0,9,7
Line15=37,8,6,12,13,5,14,16,4,1,0,9,7
Line16=45,8,6,12,13,5,14,16,4,1,0,9,7
Line17=46,8,6,12,13,5,14,16,4,1,0,9,7
Line18=47,8,6,12,13,5,14,16,4,1,0,9,7
Line19=48,8,6,12,13,5,14,16,4,1,0,9,7
Line20=49,8,6,12,13,5,14,16,4,1,0,9,7
Line21=50,8,6,12,13,5,14,16,4,1,0,9,7
Line22=73,8,6,12,13,5,14,16,4,1,0,9,7
Line23=74,8,6,12,13,5,14,16,4,1,0,9,7
Line24=75,8,6,12,13,5,14,16,4,1,0,9,7
Line25=76,8,6,12,13,5,14,16,4,1,0,9,7
Line26=77,8,6,12,13,5,14,16,4,1,0,9,7
Line27=78,8,6,12,13,5,14,16,4,1,0,9,7

[ShieldSwordWChop]
Dir1=-1,14,16,13,1,4,5,6,7,0,8,12,9
Dir2=-1,14,16,13,7,4,1,5,12,0,6,8,9
Dir3=-1,9,7,12,13,14,5,16,4,1,0,6,8
Dir5=-1,12,13,9,8,6,5,7,14,16,4,1,0
Dir8=-1,14,16,13,4,1,6,5,12,0,8,7,9
Dir4=-1,9,7,12,13,5,14,16,4,8,1,0,6
Line1=5,8,6,12,13,5,14,16,4,1,0,9,7
Line2=6,8,6,12,13,5,14,16,4,1,0,9,7
Line3=7,8,6,12,13,5,14,16,4,1,0,9,7
Line4=8,8,6,12,13,5,14,16,4,1,0,9,7
Line5=14,8,6,12,13,5,14,16,4,1,0,9,7
Line6=15,8,6,12,13,5,14,16,4,1,0,9,7
Line7=16,8,6,12,13,5,14,16,4,1,0,9,7
Line8=17,8,6,12,13,5,14,16,4,1,0,9,7
Line9=18,8,6,12,13,5,14,16,4,1,0,9,7
Line10=19,8,6,12,13,5,14,16,4,1,0,9,7
Line11=20,8,6,12,13,5,14,16,4,1,0,9,7
Line12=21,8,6,12,13,5,14,16,4,1,0,9,7
Line13=35,8,6,12,13,5,14,16,4,1,0,9,7
Line14=36,8,6,12,13,5,14,16,4,1,0,9,7
Line15=37,8,6,12,13,5,14,16,4,1,0,9,7
Line16=45,8,6,12,13,5,14,16,4,1,0,9,7
Line17=46,8,6,12,13,5,14,16,4,1,0,9,7
Line18=47,8,6,12,13,5,14,16,4,1,0,9,7
Line19=48,8,6,12,13,5,14,16,4,1,0,9,7
Line20=49,8,6,12,13,5,14,16,4,1,0,9,7
Line21=50,8,6,12,13,5,14,16,4,1,0,9,7
Line22=73,8,6,12,13,5,14,16,4,1,0,9,7
Line23=74,8,6,12,13,5,14,16,4,1,0,9,7
Line24=75,8,6,12,13,5,14,16,4,1,0,9,7
Line25=76,8,6,12,13,5,14,16,4,1,0,9,7
Line26=77,8,6,12,13,5,14,16,4,1,0,9,7
Line27=78,8,6,12,13,5,14,16,4,1,0,9,7

[SwordShieldWCut]
Dir1=-1,14,16,13,1,4,7,5,6,8,0,9,12
Dir2=-1,14,16,13,9,7,4,1,5,12,6,0,8
Dir4=-1,9,7,12,13,5,14,16,4,1,0,6,8
Dir5=-1,12,13,6,8,14,4,1,0,9,5,16,7
Line1=57,12,13,8,6,14,4,1,9,0,5,16,7
Line2=7,14,16,13,1,4,5,6,8,0,9,7,12
Line3=8,14,16,13,1,4,5,6,8,0,9,7,12
Line4=55,12,13,6,6,14,4,1,0,9,7,5,16
Line5=56,12,13,8,14,4,1,0,9,6,5,16,7
Dir8=-1,14,16,13,4,1,8,6,5,12,0,7,9
Line6=-14,14,16,13,1,4,7,5,8,6,0,9,12

[ShieldSwordWCut]
Dir1=-1,14,16,13,1,4,7,5,6,8,0,9,12
Dir2=-1,14,16,13,9,7,4,1,5,12,6,0,8
Dir4=-1,9,7,12,13,5,14,16,4,1,0,6,8
Dir5=-1,12,13,6,8,14,4,1,0,9,5,16,7
Line1=57,12,13,8,6,14,4,1,9,0,5,16,7
Line2=7,14,16,13,1,4,5,6,8,0,9,7,12
Line3=8,14,16,13,1,4,5,6,8,0,9,7,12
Line4=55,12,13,8,6,14,4,1,0,9,7,5,16
Line5=56,12,13,8,14,4,1,0,9,6,5,16,7
Dir8=-1,14,16,13,4,1,8,6,5,12,0,7,9
Line6=-14,14,16,13,1,4,7,5,8,6,0,9,12

[SwordShieldWDie]
Dir1=-1,14,16,13,1,4,7,5,6,8,9,0,12
Dir5=-1,12,13,8,6,9,5,14,16,4,1,0,7
Line1=71,8,9,7,12,13,5,14,16,4,1,0,6

[SwordShieldWDie]
Dir1=-1,14,16,13,1,4,7,5,6,8,9,0,12
Dir5=-1,12,13,8,6,9,5,14,16,4,1,0,7
Line1=71,8,9,7,12,13,5,14,16,4,1,0,6

[SwordShieldWWound]
Dir1=-1,14,16,13,1,4,7,5,0,6,8,12,9
Dir2=-1,14,16,13,7,4,1,5,12,6,8,0,9
Dir4=-1,9,7,12,13,8,5,14,16,4,1,0,6
Dir5=-1,12,13,8,6,5,14,16,4,9,1,0,7
Dir7=-1,6,12,13,14,5,16,4,1,0,7,8,9
Dir8=-1,14,16,13,4,1,6,5,12,0,8,7,9
Dir3=-1,9,7,12,13,14,5,16,4,1,8,0,6

[ShieldSwordWWound]
Dir1=-1,14,16,13,1,4,7,5,0,6,8,12,9
Dir2=-1,14,16,13,7,4,1,5,12,6,8,0,9
Dir4=-1,9,7,12,13,8,5,14,16,4,1,0,6
Dir5=-1,12,13,8,6,5,14,16,4,9,1,0,7
Dir7=-1,6,12,13,14,5,16,4,1,0,7,8,9
Dir8=-1,14,16,13,4,1,6,5,12,0,8,7,9
Dir3=-1,9,7,12,13,14,5,16,4,1,8,0,6

[SwordShieldWStand]
Dir1=-1,14,16,13,1,9,4,7,5,6,0,12,8
Dir3=-1,9,7,12,13,14,5,0,16,4,1,6,8
Dir4=-1,12,13,5,14,16,4,1,0,8,6,7,9
Dir5=-1,9,12,13,8,6,5,14,16,4,1,0,7
Dir8=-1,14,16,13,4,1,6,8,12,9,7,5,0
Dir7=-1,8,6,12,13,14,5,16,4,1,0,9,7
Line1=8,13,1,4,7,16,5,6,0,12,9,8,14

[ShieldSwordWStand]
Dir1=-1,14,16,13,1,9,4,7,5,6,0,12,8
Dir3=-1,9,7,12,13,14,5,0,16,4,1,6,8
Dir4=-1,12,13,5,14,16,4,1,0,8,6,7,9
Dir5=-1,9,12,13,8,6,5,14,16,4,1,0,7
Dir8=-1,14,16,13,4,1,6,8,12,9,7,5,0
Dir7=-1,8,6,12,13,14,5,16,4,1,0,9,7
Line1=8,13,1,4,7,16,5,6,0,12,9,8,14

[SwordShieldWFreeStand]
Dir5=-1,12,13,8,6,5,14,16,4,1,0,9,7
Dir1=-1,14,16,13,1,4,9,7,5,6,8,12,0
Dir2=-1,14,16,13,9,7,4,1,5,12,6,8,0
Dir3=-1,9,7,12,13,14,5,16,4,1,0,6,8
Dir4=-1,9,7,12,13,5,14,16,4,1,0,6,8

[ShieldSwordWFreeStand]
Dir5=-1,12,13,8,6,5,14,16,4,1,0,9,7
Dir1=-1,14,16,13,1,4,9,7,5,6,8,12,0
Dir2=-1,14,16,13,9,7,4,1,5,12,6,8,0
Dir3=-1,9,7,12,13,14,5,16,4,1,0,6,8
Dir4=-1,9,7,12,13,5,14,16,4,1,0,6,8

[GuqinWStand2]
Dir1=-1,14,16,13,1,4,7,5,6,8,9,0,12
Dir2=-1,7,9,12,13,14,5,16,4,1,0,8,6
Dir3=-1,9,7,12,13,14,5,6,16,4,1,0,8
Dir4=-1,9,7,12,13,5,6,14,16,4,1,0,8
Dir5=-1,12,13,9,8,6,5,7,14,16,4,1,0
Dir6=-1,8,6,12,13,5,14,16,4,1,0,7,9
Dir7=-1,8,6,12,13,14,16,5,4,1,0,7,9
Dir8=-1,14,16,13,4,1,8,6,5,12,0,7,9

[GuqinWStand1]
Dir1=-1,14,16,13,1,4,7,5,6,8,9,0,12
Dir2=-1,7,9,12,13,14,5,16,4,1,0,8,6
Dir3=-1,9,7,12,13,14,5,6,16,4,1,0,8
Dir4=-1,7,9,12,13,5,6,14,16,4,1,0,8
Dir5=-1,12,13,9,8,6,7,5,14,16,4,1,0
Dir6=-1,8,6,12,13,5,14,16,4,1,0,7,9
Dir7=-1,8,6,12,13,14,16,5,4,1,0,7,9
Dir8=-1,14,16,13,4,1,8,6,5,12,0,7,9

[GuqinWWalk]
Dir1=-1,14,16,13,1,4,7,5,6,8,0,12,9
Dir2=-1,14,16,13,7,4,1,5,12,6,8,0,9
Line3=44,7,12,13,14,5,16,4,1,0,9,6,8
Dir3=-1,7,9,12,13,14,5,6,16,4,1,0,8
Dir4=-1,7,9,12,13,5,6,14,16,4,1,0,8
Dir5=-1,12,13,9,8,6,7,5,14,16,4,1,0
Dir6=-1,8,6,12,13,9,5,7,14,16,4,1,0
Dir7=-1,8,6,12,13,14,5,16,1,4,0,7,9
Dir8=-1,14,16,13,4,1,8,6,5,12,0,7,9

[GuqinWRun]
Dir1=-1,14,16,13,1,4,7,5,6,8,0,12,9
Dir2=-1,7,9,12,13,14,5,16,4,1,0,8,6
Dir3=-1,9,7,12,13,14,5,6,16,4,1,0,8
Line1=30,7,12,13,14,5,16,4,1,0,9,6,8
Line3=44,7,12,13,14,5,16,4,1,0,9,6,8
Dir4=-1,7,9,12,13,5,6,14,16,4,1,0,8
Dir5=-1,12,13,9,8,6,7,5,14,16,4,1,0
Dir6=-1,8,6,12,13,9,5,7,14,16,4,1,0
Dir7=-1,8,6,12,13,14,5,16,1,4,0,7,9
Dir8=-1,14,16,13,4,1,8,6,5,12,0,7,9

[GuqinWWound]
Dir1=-1,14,16,13,4,1,8,6,5,12,0,7,9
Dir2=-1,7,9,12,13,14,5,16,4,1,0,8,6
Dir3=-1,9,7,12,13,14,5,6,16,4,1,0,8
Dir4=-1,7,9,12,13,5,6,14,16,4,1,0,8
Dir5=-1,12,13,9,8,6,7,5,14,16,4,1,0
Dir6=-1,8,6,12,13,5,14,16,4,1,0,7,9
Dir7=-1,8,6,12,13,14,16,5,4,1,0,7,9
Dir8=-1,14,16,13,4,1,8,6,5,12,0,7,9

[GuqinWDie]
Dir1=-1,14,16,13,1,4,7,5,6,8,0,12,9
Dir2=-1,14,16,13,7,4,1,5,12,6,8,0,9
Dir4=-1,7,9,12,13,5,6,14,16,4,1,0,8
Dir5=-1,12,13,9,8,6,5,14,16,4,1,0,7
Dir6=-1,8,6,12,13,9,5,14,16,4,1,0,7
Line1=12,14,13,1,4,7,5,6,8,0,12,9,16
Line2=13,14,13,1,4,7,5,6,8,0,12,9,16
Line3=14,14,13,1,4,7,5,6,8,0,12,9,16
Line4=25,14,13,7,4,1,5,12,6,8,0,9,16
Line5=26,14,13,7,4,1,5,12,6,8,0,9,16
Line6=27,14,13,7,4,1,5,12,6,8,0,9,16
Line7=28,14,13,7,4,1,5,12,6,8,0,9,16
Line8=29,14,13,7,4,1,5,12,6,8,0,9,16

[GuqinWCut]
Dir1=-1,14,16,13,1,4,7,5,6,8,0,12,9
Dir2=-1,14,16,13,4,1,5,9,7,12,8,0,6
Dir3=-1,12,13,5,9,7,6,14,16,4,1,0,8
Dir5=-1,12,13,9,8,6,5,14,7,16,4,1,0
Dir6=-1,6,9,8,12,13,5,7,14,16,4,1,0
Dir7=-1,8,6,12,13,14,4,5,16,1,0,9,7
Line1=2,7,9,12,13,14,5,16,4,1,0,8,6
Line2=26,7,9,12,13,14,5,16,4,1,0,8,6
Line3=27,7,9,12,13,14,5,16,4,1,0,8,6
Line4=28,7,9,12,13,14,5,16,4,1,0,8,6
Line5=29,7,9,12,13,14,5,16,4,1,0,8,6
Line6=30,7,9,12,13,14,5,16,4,1,0,8,6
Line7=32,7,9,12,13,14,5,16,4,1,0,8,6
Line8=51,7,9,12,13,14,5,16,4,1,0,8,6
Line9=55,7,9,12,13,14,5,16,4,1,0,8,6
Line10=56,7,9,12,13,14,5,16,4,1,0,8,6
Line11=57,7,9,12,13,14,5,16,4,1,0,8,6
Line12=58,7,9,12,13,14,5,16,4,1,0,8,6
Line13=59,7,9,12,13,14,5,16,4,1,0,8,6
Line14=180,12,13,14,16,5,8,6,4,1,0,7,9
Line15=207,12,13,14,16,5,8,6,4,1,0,7,9
Line16=210,7,9,12,13,14,5,16,4,1,0,8,6
Line17=231,7,9,12,13,14,5,16,4,1,0,8,6
Line18=236,7,12,13,14,5,9,16,4,1,0,8,6
Line19=237,7,12,13,14,5,9,16,4,1,0,8,6
Line20=238,7,9,12,13,14,5,16,4,1,0,8,6

[GuqinWPuncture]
Dir1=-1,14,16,13,1,4,7,5,8,0,12,9,6
Dir2=-1,7,9,12,13,14,5,16,4,1,0,8,6
Dir3=-1,9,7,12,13,14,5,6,16,4,1,0,8
Dir4=-1,7,9,12,13,5,6,14,16,4,1,0,8
Dir5=-1,12,13,9,8,6,7,5,14,16,4,1,0
Dir6=-1,8,6,12,13,5,14,16,4,1,0,7,9
Dir7=-1,8,6,12,13,14,16,5,4,1,0,7,9
Dir8=-1,14,16,13,4,1,8,6,5,12,0,7,9
Line1=0,8,6,12,13,14,4,5,16,1,0,7,9
Line2=1,8,6,12,13,14,4,5,16,1,0,7,9
Line3=18,8,6,12,13,14,4,5,16,1,0,7,9
Line4=19,8,6,12,13,14,4,5,16,1,0,7,9
Line5=20,8,6,12,13,14,4,5,16,1,0,7,9
Line6=36,8,6,12,13,14,4,5,16,1,0,7,9
Line7=37,8,6,12,13,14,4,5,16,1,0,7,9
Line8=90,12,13,9,8,6,7,5,14,16,4,1,0
Line9=91,12,13,9,8,6,7,5,14,16,4,1,0
Line10=108,12,13,9,8,6,7,5,14,16,4,1,0
Line11=109,12,13,9,8,6,7,5,14,16,4,1,0

[GuqinWMagic]
Dir1=-1,14,16,13,1,4,7,5,6,8,0,12,9
Dir2=-1,14,16,13,7,4,1,5,12,8,0,9,6
Dir3=-1,9,7,12,13,14,5,6,16,4,1,0,8
Dir4=-1,7,9,12,13,5,6,14,16,4,1,0,8
Dir5=-1,12,13,9,8,6,7,5,14,16,4,1,0
Dir6=-1,8,6,12,13,5,14,16,4,1,0,7,9
Dir7=-1,8,6,12,13,14,16,5,4,1,0,7,9
Dir8=-1,14,16,13,4,1,8,6,5,12,0,7,9
