NAME	MAGIC_ID	MAG_P1_MIN	MAG_P1_MAX	SWORD	BLADE	WAND	SPEAR	HAMMER	DUALBLADES	DARTS	KNIFE	CROSSBOW	ARMOR	RING	NECKLACE	AMULET	BOOT	BELT	HELM	CUFF	SACHET	PENDANT	METAL	WOOD	WATER	FIRE	EARTH	11	12	181	21	22	241	281	291	31	41	61	991	1001	1021	1051	1071	1081	1171	1181	1201	1231	1251	1271	1261	1281	2001	2011
加黑暗处视野范围	112	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加黑暗处视野范围	112	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加黑暗处视野范围	112	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加黑暗处视野范围	112	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加黑暗处视野范围	112	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加黑暗处视野范围	112	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加黑暗处视野范围	112	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加黑暗处视野范围	112	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加技能	139	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加技能	139	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加技能	139	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加技能	139	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加技能	139	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加技能	139	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加技能	139	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加技能	139	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加技能	139	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加技能	139	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加四防	114	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	100	40	40	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加四防	114	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	100	40	40	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加四防	114	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	100	40	40	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加四防	114	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	100	40	40	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加四防	114	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	100	40	40	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加四防	114	15	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	100	40	40	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加四防	114	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	100	40	40	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加四防	114	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	100	40	40	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加四防	114	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	100	40	40	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加四防	114	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	100	40	40	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷血	136	1	1	25000	25000	25000	25000	25000	25000	25000	25000	25000	0	0	0	0	0	0	0	0	0	0	60	60	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷血	136	2	2	40000	40000	40000	40000	40000	40000	40000	40000	40000	0	0	0	0	0	0	0	0	0	0	60	60	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷血	136	3	3	60000	60000	60000	60000	60000	60000	60000	60000	60000	0	0	0	0	0	0	0	0	0	0	60	60	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷血	136	4	4	90000	90000	90000	90000	90000	90000	90000	90000	90000	0	0	0	0	0	0	0	0	0	0	60	60	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷血	136	5	5	120000	120000	120000	120000	120000	120000	120000	120000	120000	0	0	0	0	0	0	0	0	0	0	60	60	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷血	136	6	6	160000	160000	160000	160000	160000	160000	160000	160000	160000	0	0	0	0	0	0	0	0	0	0	60	60	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷血	136	7	7	200000	200000	200000	200000	200000	200000	200000	200000	200000	0	0	0	0	0	0	0	0	0	0	60	60	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷血	136	8	8	250000	250000	250000	250000	250000	250000	250000	250000	250000	0	0	0	0	0	0	0	0	0	0	60	60	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷血	136	9	9	325000	325000	325000	325000	325000	325000	325000	325000	325000	0	0	0	0	0	0	0	0	0	0	60	60	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷血	136	10	10	1200000	1200000	1200000	1200000	1200000	1200000	1200000	1200000	1200000	0	0	0	0	0	0	0	0	0	0	60	60	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷内力	137	1	1	30000	30000	30000	30000	30000	30000	30000	30000	30000	0	0	0	0	0	0	0	0	0	0	80	80	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷内力	137	2	2	50000	50000	50000	50000	50000	50000	50000	50000	50000	0	0	0	0	0	0	0	0	0	0	80	80	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷内力	137	3	3	75000	75000	75000	75000	75000	75000	75000	75000	75000	0	0	0	0	0	0	0	0	0	0	80	80	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷内力	137	4	4	110000	110000	110000	110000	110000	110000	110000	110000	110000	0	0	0	0	0	0	0	0	0	0	80	80	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷内力	137	5	5	140000	140000	140000	140000	140000	140000	140000	140000	140000	0	0	0	0	0	0	0	0	0	0	80	80	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷内力	137	6	6	180000	180000	180000	180000	180000	180000	180000	180000	180000	0	0	0	0	0	0	0	0	0	0	80	80	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷内力	137	7	7	240000	240000	240000	240000	240000	240000	240000	240000	240000	0	0	0	0	0	0	0	0	0	0	80	80	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷内力	137	8	8	300000	300000	300000	300000	300000	300000	300000	300000	300000	0	0	0	0	0	0	0	0	0	0	80	80	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷内力	137	9	9	400000	400000	400000	400000	400000	400000	400000	400000	400000	0	0	0	0	0	0	0	0	0	0	80	80	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
偷内力	137	10	10	1200000	1200000	1200000	1200000	1200000	1200000	1200000	1200000	1200000	0	0	0	0	0	0	0	0	0	0	80	80	100	50	50	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命最大值上限	85	5	20	4000	2500	2500	4000	4000	1500	2500	2500	2500	4000	0	0	0	4000	5000	4000	5000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命最大值上限	85	20	40	5000	4000	4000	5000	5000	2000	4000	4000	4000	5000	0	0	0	5000	7500	5000	7500	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命最大值上限	85	40	60	7500	6000	6000	7500	7500	2500	6000	6000	6000	7500	0	0	0	7500	10000	7500	10000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命最大值上限	85	60	80	10000	8000	8000	10000	10000	3000	8000	8000	8000	10000	0	0	0	10000	15000	10000	15000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命最大值上限	85	80	100	15000	10000	10000	15000	15000	4000	10000	10000	10000	15000	0	0	0	15000	25000	15000	25000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命最大值上限	85	100	120	40000	30000	30000	40000	40000	6000	25000	25000	25000	40000	0	0	0	40000	50000	40000	50000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命最大值上限	85	120	140	120000	75000	75000	120000	120000	15000	50000	50000	50000	100000	0	0	0	100000	150000	100000	150000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命最大值上限	85	140	160	250000	150000	150000	250000	250000	25000	120000	120000	120000	225000	0	0	0	225000	300000	225000	300000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命最大值上限	85	160	180	400000	300000	300000	400000	400000	50000	250000	250000	250000	375000	0	0	0	375000	500000	375000	500000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命最大值上限	85	180	200	600000	500000	500000	600000	600000	90000	500000	500000	500000	750000	0	0	0	750000	1500000	750000	1500000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力上限	89	5	20	4000	4000	4000	4000	1500	1500	2500	2500	2500	4000	0	0	0	4000	5000	4000	5000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力上限	89	20	40	5000	5000	5000	5000	2000	2000	4000	4000	4000	5000	0	0	0	5000	7500	5000	7500	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力上限	89	40	60	7500	7500	7500	7500	2500	2500	6000	6000	6000	7500	0	0	0	7500	10000	7500	10000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力上限	89	60	80	10000	10000	10000	10000	3000	3000	8000	8000	8000	10000	0	0	0	10000	15000	10000	15000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力上限	89	80	100	15000	15000	15000	15000	4000	4000	10000	10000	10000	15000	0	0	0	15000	25000	15000	25000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力上限	89	100	120	45000	45000	45000	45000	7500	7500	30000	30000	30000	45000	0	0	0	45000	50000	45000	50000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力上限	89	120	140	90000	90000	90000	90000	15000	15000	75000	75000	75000	90000	0	0	0	90000	120000	90000	120000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力上限	89	140	160	175000	175000	175000	175000	25000	25000	150000	150000	150000	175000	0	0	0	175000	225000	175000	225000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力上限	89	160	180	300000	300000	300000	300000	50000	50000	250000	250000	250000	300000	0	0	0	300000	450000	300000	450000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力上限	89	180	200	450000	450000	450000	450000	150000	150000	400000	400000	400000	450000	0	0	0	450000	750000	450000	750000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力上限	93	5	20	2500	2500	2500	2500	2500	2500	2500	2500	2500	2500	0	0	0	2500	2500	2500	2500	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力上限	93	20	40	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	0	0	0	4000	4000	4000	4000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力上限	93	40	60	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	0	0	0	5000	5000	5000	5000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力上限	93	60	80	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	0	0	0	6000	6000	6000	6000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力上限	93	80	100	8000	8000	8000	8000	8000	8000	8000	8000	8000	8000	0	0	0	8000	8000	8000	8000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力上限	93	100	120	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	0	0	10000	10000	10000	10000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力上限	93	120	140	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000	0	0	0	12000	12000	12000	12000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力上限	93	140	160	16000	16000	16000	16000	16000	16000	16000	16000	16000	16000	0	0	0	16000	16000	16000	16000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力上限	93	160	180	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	0	0	0	20000	20000	20000	20000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力上限	93	180	200	75000	75000	75000	75000	75000	75000	75000	75000	75000	75000	0	0	0	30000	30000	30000	30000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命恢复速度	88	1	1	0	0	0	0	0	0	0	0	0	5000	0	0	0	5000	10000	5000	10000	0	0	60	100	100	80	60	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命恢复速度	88	1	1	0	0	0	0	0	0	0	0	0	5000	0	0	0	5000	10000	5000	10000	0	0	60	100	100	80	60	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命恢复速度	88	2	2	0	0	0	0	0	0	0	0	0	10000	0	0	0	10000	22500	10000	22500	0	0	60	100	100	80	60	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命恢复速度	88	2	2	0	0	0	0	0	0	0	0	0	10000	0	0	0	10000	22500	10000	22500	0	0	60	100	100	80	60	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命恢复速度	88	3	3	0	0	0	0	0	0	0	0	0	17500	0	0	0	17500	40000	17500	40000	0	0	60	100	100	80	60	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命恢复速度	88	3	3	0	0	0	0	0	0	0	0	0	17500	0	0	0	17500	40000	17500	40000	0	0	60	100	100	80	60	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命恢复速度	88	4	4	0	0	0	0	0	0	0	0	0	25000	0	0	0	25000	75000	25000	75000	0	0	60	100	100	80	60	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命恢复速度	88	4	4	0	0	0	0	0	0	0	0	0	25000	0	0	0	25000	75000	25000	75000	0	0	60	100	100	80	60	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命恢复速度	88	5	5	0	0	0	0	0	0	0	0	0	150000	0	0	0	150000	225000	150000	225000	0	0	60	100	100	80	60	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加生命恢复速度	88	6	6	0	0	0	0	0	0	0	0	0	500000	0	0	0	500000	750000	500000	750000	0	0	60	100	100	80	60	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力恢复速度	92	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	100	100	80	80	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力恢复速度	92	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	100	100	80	80	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力恢复速度	92	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	100	100	80	80	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力恢复速度	92	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	100	100	80	80	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
